Stream_KM,Elevation,Gradient,BottomWidth,ChannelAngleZ ,Mannings_n,SedThermalConductivity,SedThermalDiffusivity,SedHyporheicThickness,%HyporheicExchange,Porosity
52.4,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
52.35,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
52.3,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
52.25,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
52.2,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
52.15,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
52.1,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
52.05,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
52,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.95,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.9,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.85,306,0.02,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.8,306,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.75,306,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.7,307,-0.02,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.65,307,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.6,306,0.02,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.55,306,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.5,306,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.45,307,-0.02,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.4,306,0.02,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.35,306,0,10,0.575,0.05,2,0.0064,0.1,0.01,0.45
51.3,306,0,14,4,1,2,0.0064,0.1,0.01,0.45
51.25,303,0.06,9,2.075,1,2,0.0064,0.1,0.01,0.4
51.2,303,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
51.15,302,0.02,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
51.1,302,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
51.05,302,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
51,302,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
50.95,302,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
50.9,302,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
50.85,302,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
50.8,302,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
50.75,301,0.02,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
50.7,301,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
50.65,301,0,5,0.325,0.1,2,0.0064,0.1,0.01,0.4
50.6,301,0,8,0.15,0.1,2,0.0064,0.1,0.01,0.45
50.55,301,0,8,0.15,0.1,2,0.0064,0.1,0.01,0.45
50.5,300,0.02,8,0.15,0.1,2,0.0064,0.1,0.01,0.45
50.45,301,-0.02,8,0.15,0.1,2,0.0064,0.1,0.01,0.45
50.4,300,0.02,8,0.15,0.1,2,0.0064,0.1,0.01,0.45
50.35,300,0,8,0.15,0.1,2,0.0064,0.1,0.01,0.45
50.3,300,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
50.25,300,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
50.2,300,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
50.15,300,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
50.1,300,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
50.05,300,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
50,300,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.95,300,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.9,299,0.02,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.85,299,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.8,299,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.75,299,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.7,299,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.65,299,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.6,299,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.55,299,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.5,298,0.02,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.45,298,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.4,298,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.35,298,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.3,298,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.25,298,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.2,298,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.15,297,0.02,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.1,297,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49.05,297,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
49,297,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
48.95,297,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
48.9,297,0,10,0.5,0.1,2,0.0064,0.1,0.01,0.35
48.85,296,0.02,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.8,296,0,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.75,297,-0.02,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.7,296,0.02,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.65,297,-0.02,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.6,296,0.02,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.55,296,0,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.5,296,0,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.45,296,0,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.4,296,0,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.35,296,0,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.3,295,0.02,10,0.5,1,2,0.0064,0.1,0.01,0.35
48.25,296,-0.02,10,0.325,1,2,0.0064,0.1,0.01,0.35
48.2,296,0,10,0.325,1,2,0.0064,0.1,0.01,0.35
48.15,296,0,10,0.325,1,2,0.0064,0.1,0.01,0.35
48.1,296,0,10,0.325,1,2,0.0064,0.1,0.01,0.35
48.05,296,0,10,0.325,1,2,0.0064,0.1,0.01,0.35
48,296,0,10,0.325,1,2,0.0064,0.1,0.01,0.35
47.95,296,0,10,0.325,1,2,0.0064,0.1,0.01,0.35
47.9,296,0,10,0.325,1,2,0.0064,0.1,0.01,0.35
47.85,296,0,10,0.325,1,2,0.0064,0.1,0.01,0.35
47.8,296,0,10,0.325,1,2,0.0064,0.1,0.01,0.35
47.75,295,0.02,7,0.325,1,2,0.0064,0.1,0.01,0.4
47.7,296,-0.02,7,0.325,1,2,0.0064,0.1,0.01,0.4
47.65,296,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
47.6,296,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
47.55,296,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
47.5,296,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
47.45,296,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
47.4,296,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
47.35,291,0.1,7,0.325,1,2,0.0064,0.1,0.01,0.4
47.3,291,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
47.25,291,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
47.2,291,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
47.15,291,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
47.1,291,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
47.05,291,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
47,290,0.02,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.95,291,-0.02,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.9,291,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.85,291,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.8,290,0.02,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.75,290,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.7,291,-0.02,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.65,290,0.02,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.6,290,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.55,289,0.02,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.5,289,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.45,289,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.4,289,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.35,289,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.3,288,0.02,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.25,288,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.2,288,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.15,288,0,25,0.5,0.1,2,0.0064,0.1,0.01,0.4
46.1,288,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
46.05,288,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
46,288,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.95,288,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.9,288,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.85,288,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.8,288,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.75,288,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.7,288,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.65,287,0.02,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.6,286,0.02,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.55,286,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.5,286,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.45,285,0.02,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.4,285,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.35,284,0.02,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.3,285,-0.02,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.25,284,0.02,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.2,284,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.15,284,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.1,284,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
45.05,283,0.02,7,0.325,1,2,0.0064,0.1,0.01,0.4
45,283,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
44.95,283,0,7,0.325,1,2,0.0064,0.1,0.01,0.4
44.9,283,0,10,0.15,0.04,2,0.0064,0.1,0.01,0.4
44.85,283,0,10,0.15,0.04,2,0.0064,0.1,0.01,0.4
44.8,283,0,10,0.15,0.04,2,0.0064,0.1,0.01,0.4
44.75,283,0,10,0.15,0.04,2,0.0064,0.1,0.01,0.4
44.7,283,0,10,0.15,0.04,2,0.0064,0.1,0.01,0.4
44.65,283,0,10,0.15,0.04,2,0.0064,0.1,0.01,0.4
44.6,283,0,10,0.15,0.04,2,0.0064,0.1,0.01,0.4
44.55,283,0,10,0.15,0.04,2,0.0064,0.1,0.01,0.4
44.5,283,0,10,0.15,0.04,2,0.0064,0.1,0.01,0.4
44.45,282,0.02,5,0.325,1,2,0.0064,0.1,0.01,0.1
44.4,282,0,5,0.325,1,2,0.0064,0.1,0.01,0.1
44.35,283,-0.02,5,0.325,1,2,0.0064,0.1,0.01,0.1
44.3,282,0.02,5,0.325,1,2,0.0064,0.1,0.01,0.1
44.25,283,-0.02,5,0.325,1,2,0.0064,0.1,0.01,0.1
44.2,282,0.02,10,0.5,0.03,2,0.0064,0.1,0.01,0.1
44.15,282,0,10,0.5,0.03,2,0.0064,0.1,0.01,0.1
44.1,282,0,10,0.5,0.03,2,0.0064,0.1,0.01,0.1
44.05,282,0,10,0.5,0.03,2,0.0064,0.1,0.01,0.1
44,282,0,10,0.5,0.03,2,0.0064,0.1,0.01,0.1
43.95,284,-0.04,8,0.5,0.04,2,0.0064,0.1,0.01,0.4
43.9,283,0.02,8,0.5,0.04,2,0.0064,0.1,0.01,0.4
43.85,281,0.04,8,0.5,0.04,2,0.0064,0.1,0.01,0.4
43.8,282,-0.02,8,0.5,0.04,2,0.0064,0.1,0.01,0.4
43.75,281,0.02,8,0.5,0.04,2,0.0064,0.1,0.01,0.4
43.7,281,0,8,0.5,0.04,2,0.0064,0.1,0.01,0.4
43.65,283,-0.04,8,0.5,0.04,2,0.0064,0.1,0.01,0.4
43.6,281,0.04,8,0.5,0.04,2,0.0064,0.1,0.01,0.4
43.55,282,-0.02,8,0.5,0.04,2,0.0064,0.1,0.01,0.4
43.5,281,0.02,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43.45,281,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43.4,281,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43.35,281,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43.3,281,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43.25,281,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43.2,281,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43.15,280,0.02,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43.1,280,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43.05,280,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
43,281,-0.02,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
42.95,280,0.02,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
42.9,280,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
42.85,280,0,4,0.325,0.1,2,0.0064,0.1,0.01,0.4
42.8,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.75,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.7,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.65,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.6,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.55,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.5,281,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.45,280,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.4,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.35,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.3,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.25,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.2,280,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.15,279,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.1,279,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42.05,279,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
42,279,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.95,281,-0.04,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.9,279,0.04,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.85,279,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.8,279,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.75,279,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.7,279,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.65,278,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.6,279,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.55,278,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.5,278,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.45,278,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.4,278,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.35,279,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.3,279,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.25,278,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.2,278,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.15,278,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.1,278,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41.05,278,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
41,278,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.95,277,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.9,278,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.85,279,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.8,279,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.75,277,0.04,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.7,278,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.65,277,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.6,277,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.55,277,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.5,277,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.45,277,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.4,276,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.35,279,-0.06,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.3,276,0.06,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.25,277,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.2,277,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.15,277,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.1,276,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40.05,276,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
40,276,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.95,276,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.9,277,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.85,276,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.8,276,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.75,276,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.7,275,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.65,276,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.6,276,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.55,275,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.5,275,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.45,275,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.4,275,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.4
39.35,275,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
39.3,275,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
39.25,275,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
39.2,275,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
39.15,275,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
39.1,275,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
39.05,275,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
39,274,0.02,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.95,274,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.9,274,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.85,274,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.8,273,0.02,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.75,275,-0.04,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.7,273,0.04,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.65,273,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.6,273,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.55,273,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.5,273,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.45,274,-0.02,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.4,273,0.02,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.35,273,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.3,272,0.02,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.25,272,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.2,272,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.15,272,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.1,272,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38.05,272,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
38,272,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.95,273,-0.02,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.9,272,0.02,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.85,272,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.8,273,-0.02,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.75,271,0.04,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.7,271,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.65,271,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.6,271,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.55,271,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.5,271,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.45,271,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.4,271,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.35,271,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.3,270,0.02,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.25,270,0,5,0.5,0.05,2,0.0064,0.1,0.01,0.35
37.2,270,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
37.15,271,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
37.1,270,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
37.05,270,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
37,270,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.95,270,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.9,270,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.85,270,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.8,269,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.75,269,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.7,269,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.65,269,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.6,269,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.55,268,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.5,269,-0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.45,269,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.4,268,0.02,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.35,268,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.3,268,0,4,0.15,0.05,2,0.0064,0.1,0.01,0.35
36.25,268,0,6,0.5,0.1,2,0.0064,0.1,0.01,0.35
36.2,268,0,6,0.5,0.1,2,0.0064,0.1,0.01,0.35
36.15,267,0.02,6,0.5,0.1,2,0.0064,0.1,0.01,0.35
36.1,268,-0.02,6,0.5,0.1,2,0.0064,0.1,0.01,0.35
36.05,267,0.02,6,0.5,0.1,2,0.0064,0.1,0.01,0.35
36,267,0,6,0.5,0.1,2,0.0064,0.1,0.01,0.35
35.95,267,0,6,0.5,0.1,2,0.0064,0.1,0.01,0.35
35.9,267,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.85,266,0.02,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.8,266,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.75,266,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.7,266,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.65,266,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.6,266,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.55,265,0.02,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.5,265,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.45,266,-0.02,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.4,265,0.02,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.35,265,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.3,265,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.25,265,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.2,265,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.15,265,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.1,265,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35.05,264,0.02,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
35,264,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.95,264,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.9,264,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.85,264,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.8,264,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.75,264,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.7,267,-0.06,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.65,267,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.6,263,0.08,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.55,264,-0.02,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.5,263,0.02,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.45,263,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.4,263,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.35,263,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.3,264,-0.02,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.25,263,0.02,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.2,263,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.15,263,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.1,263,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34.05,263,0,4,0.5,0.05,2,0.0064,0.1,0.01,0.35
34,263,0,25,0.325,0.05,2,0.0064,0.1,0.01,0.45
33.95,263,0,25,0.325,0.05,2,0.0064,0.1,0.01,0.45
33.9,262,0.02,25,0.325,0.05,2,0.0064,0.1,0.01,0.45
33.85,262,0,25,0.325,0.05,2,0.0064,0.1,0.01,0.45
33.8,262,0,25,0.325,0.05,2,0.0064,0.1,0.01,0.45
