Stream_KM,Elevation,Gradient,BottomWidth,ChannelAngleZ ,Mannings_n,SedThermalConductivity,SedThermalDiffusivity,SedHyporheicThickness,%HyporheicExchange,Porosity
14.45,202,0.005,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
14.4,202,0.005,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
14.35,202,0.005,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
14.3,203,0.005,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
14.25,202,0.02,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
14.2,202,0.005,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
14.15,202,0.005,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
14.1,201,0.02,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
14.05,201,0.005,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
14,201,0.005,5,0.15,0.05,2,0.0064,0.1,0.01,0.35
